file_name,label,length,width,L_bot,W_bot,L_top,W_top,num_bot,num_top,fold
13514,standard_redoak,73.6614,3.67717,70,500,70,500,6,6,4
13596,standard_redoak,85.9843,5.19685,70,500,70,500,6,6,4
12981,standard_redoak,109.40899999999999,7.929130000000001,70,500,70,500,6,6,4
13648,standard_redoak,72.9134,3.5511800000000004,70,500,70,500,6,6,4
13039,standard_redoak,109.56700000000001,8.92126,70,500,70,500,6,6,4
13607,standard_redoak,98.1102,6.51181,70,500,70,500,6,6,4
14152,standard_redoak,98.189,6.51181,70,500,70,500,6,6,4
13867,standard_redoak,73.3858,8.79528,70,500,70,500,6,6,4
13574,standard_redoak,73.2677,4.01575,70,500,70,500,6,6,4
13599,standard_redoak,97.5591,4.93307,70,500,70,500,6,6,4
13081,standard_redoak,121.811,4.51181,70,500,70,500,6,6,4
13952,standard_redoak,98.0315,7.35433,70,500,70,500,6,6,4
13426,standard_redoak,97.4409,6.5944899999999995,70,500,70,500,6,6,4
13551,standard_redoak,72.5591,6.736219999999999,70,500,70,500,6,6,4
13967,standard_redoak,97.9134,4.366140000000001,70,500,70,500,6,6,4
14033,standard_redoak,98.1102,6.51181,70,500,70,500,6,6,4
14150,standard_redoak,97.4409,8.20472,70,500,70,500,6,6,4
14158,standard_redoak,97.5591,3.65354,70,500,70,500,6,6,4
13458,standard_redoak,97.4409,7.61417,70,500,70,500,6,6,4
13534,standard_redoak,86.1024,4.75197,70,500,70,500,6,6,4
13470,standard_redoak,73.4646,4.72047,70,500,70,500,6,6,4
13548,standard_redoak,73.6614,3.7322800000000003,70,500,70,500,6,6,4
13622,standard_redoak,97.5197,5.1535400000000005,70,500,70,500,6,6,4
13557,standard_redoak,97.4016,5.90945,70,500,70,500,6,6,4
13516,standard_redoak,97.4016,6.1378,70,500,70,500,6,6,4
13512,standard_redoak,97.4016,7.05512,70,500,70,500,6,6,4
12955,standard_redoak,108.85799999999999,5.62205,70,500,70,500,6,6,4
13412,standard_redoak,97.4803,4.88189,70,500,70,500,6,6,4
13427,standard_redoak,72.5984,5.89764,70,500,70,500,6,6,4
13646,standard_redoak,73.3858,8.16535,70,500,70,500,6,6,4
13958,standard_redoak,97.2441,8.905510000000001,70,500,70,500,6,6,4
13064,standard_redoak,121.61399999999999,8.692910000000001,70,500,70,500,6,6,4
12943,standard_redoak,109.60600000000001,5.0748,70,500,70,500,6,6,4
13435,standard_redoak,97.6772,3.79921,70,500,70,500,6,6,4
13608,standard_redoak,98.0315,6.51575,70,500,70,500,6,6,4
13559,standard_redoak,98.1102,7.08661,70,500,70,500,6,6,4
12949,standard_redoak,108.976,4.02756,70,500,70,500,6,6,4
12972,standard_redoak,108.898,4.6574800000000005,70,500,70,500,6,6,4
13652,standard_redoak,72.7559,3.53937,70,500,70,500,6,6,4
13946,standard_redoak,97.9134,6.1378,70,500,70,500,6,6,4
13545,standard_redoak,73.2677,6.0748,70,500,70,500,6,6,4
13027,standard_redoak,121.693,8.94094,70,500,70,500,6,6,4
13415,standard_redoak,97.4409,5.16142,70,500,70,500,6,6,4
13482,standard_redoak,72.5984,4.263780000000001,70,500,70,500,6,6,4
13570,standard_redoak,84.3701,4.02756,70,500,70,500,6,6,4
12957,standard_redoak,121.85,8.779530000000001,70,500,70,500,6,6,4
12940,standard_redoak,109.60600000000001,9.20866,70,500,70,500,6,6,4
13578,standard_redoak,98.1102,7.440939999999999,70,500,70,500,6,6,4
13088,standard_redoak,108.85799999999999,4.81496,70,500,70,500,6,6,4
13416,standard_redoak,85.315,8.452760000000001,70,500,70,500,6,6,4
13442,standard_redoak,97.4803,7.236219999999999,70,500,70,500,6,6,4
13507,standard_redoak,97.4803,3.75984,70,500,70,500,6,6,4
13476,standard_redoak,97.0866,5.23228,70,500,70,500,6,6,4
13871,standard_redoak,97.7953,7.53543,70,500,70,500,6,6,4
13070,standard_redoak,121.61399999999999,5.46457,70,500,70,500,6,6,4
13454,standard_redoak,97.3228,8.23622,70,500,70,500,6,6,4
13450,standard_redoak,97.5591,7.244089999999999,70,500,70,500,6,6,4
13874,standard_redoak,97.2441,7.23228,70,500,70,500,6,6,4
13481,standard_redoak,97.4016,5.7401599999999995,70,500,70,500,6,6,4
13643,standard_redoak,73.3071,8.17717,70,500,70,500,6,6,4
13053,standard_redoak,108.898,4.40945,70,500,70,500,6,6,4
13506,standard_redoak,97.5197,6.40945,70,500,70,500,6,6,4
13640,standard_redoak,73.4252,8.80315,70,500,70,500,6,6,4
13472,standard_redoak,92.5591,7.68898,70,500,70,500,6,6,4
14036,standard_redoak,97.5591,3.6378,70,500,70,500,6,6,4
12962,standard_redoak,108.50399999999999,8.019689999999999,70,500,70,500,6,6,4
13612,standard_redoak,97.6378,7.53543,70,500,70,500,6,6,4
13468,standard_redoak,72.8346,9.18898,70,500,70,500,6,6,4
13662,standard_redoak,97.5984,3.85039,70,500,70,500,6,6,4
13040,standard_redoak,109.40899999999999,6.5748,70,500,70,500,6,6,4
15655,standard_softmaple,132.205,6.1063,70,500,70,500,6,6,0
14418,standard_softmaple,96.9291,8.06299,70,500,70,500,6,6,0
15647,standard_softmaple,146.024,7.476380000000001,70,500,70,500,6,6,0
14459,standard_softmaple,98.0315,5.736219999999999,70,500,70,500,6,6,0
14213,standard_softmaple,121.654,7.669289999999999,70,500,70,500,6,6,0
14317,standard_softmaple,84.8425,6.98031,70,500,70,500,6,6,0
14336,standard_softmaple,96.4961,6.370080000000001,70,500,70,500,6,6,0
14439,standard_softmaple,97.3228,7.27953,70,500,70,500,6,6,0
14469,standard_softmaple,97.3228,6.03543,70,500,70,500,6,6,0
14711,standard_softmaple,84.7244,5.0984300000000005,70,500,70,500,6,6,0
14685,standard_softmaple,47.7559,8.12598,70,500,70,500,6,6,0
14224,standard_softmaple,108.38600000000001,7.08661,70,500,70,500,6,6,0
15586,standard_softmaple,134.252,8.07087,70,500,70,500,6,6,0
14385,standard_softmaple,97.0079,8.240160000000001,70,500,70,500,6,6,0
14726,standard_softmaple,72.8346,6.4015699999999995,70,500,70,500,6,6,0
14265,standard_softmaple,108.74,7.263780000000001,70,500,70,500,6,6,0
14409,standard_softmaple,97.2441,6.05512,70,500,70,500,6,6,0
14339,standard_softmaple,97.126,7.24803,70,500,70,500,6,6,0
14205,standard_softmaple,108.583,5.45669,70,500,70,500,6,6,0
14519,standard_softmaple,122.087,6.649610000000001,70,500,70,500,6,6,0
15606,standard_softmaple,145.827,8.854330000000001,70,500,70,500,6,6,0
14375,standard_softmaple,97.4409,7.08268,70,500,70,500,6,6,0
14546,standard_softmaple,109.882,8.44882,70,500,70,500,6,6,0
14735,standard_softmaple,71.2205,6.96457,70,500,70,500,6,6,0
14530,standard_softmaple,121.929,8.220469999999999,70,500,70,500,6,6,0
14210,standard_softmaple,121.417,7.744089999999999,70,500,70,500,6,6,0
14602,standard_softmaple,107.28299999999999,5.75591,70,500,70,500,6,6,0
14285,standard_softmaple,97.2441,8.53937,70,500,70,500,6,6,0
14288,standard_softmaple,84.6457,6.2992099999999995,70,500,70,500,6,6,0
15558,standard_softmaple,134.528,5.97244,70,500,70,500,6,6,0
14692,standard_softmaple,84.6063,8.27165,70,500,70,500,6,6,0
14503,standard_softmaple,97.0472,6.84646,70,500,70,500,6,6,0
15603,standard_softmaple,121.89,6.070869999999999,70,500,70,500,6,6,0
14510,standard_softmaple,84.7244,7.76772,70,500,70,500,6,6,0
15600,standard_softmaple,131.89,5.99606,70,500,70,500,6,6,0
15569,standard_softmaple,146.142,8.99213,70,500,70,500,6,6,0
14386,standard_softmaple,98.0315,8.05906,70,500,70,500,6,6,0
14491,standard_softmaple,84.7244,8.77559,70,500,70,500,6,6,0
14290,standard_softmaple,97.4409,5.763780000000001,70,500,70,500,6,6,0
14588,standard_softmaple,109.213,5.98819,70,500,70,500,6,6,0
14225,standard_softmaple,107.244,7.14173,70,500,70,500,6,6,0
14696,standard_softmaple,84.7244,6.50394,70,500,70,500,6,6,0
14495,standard_softmaple,97.1654,5.55906,70,500,70,500,6,6,0
14174,standard_softmaple,108.819,7.216539999999999,70,500,70,500,6,6,0
14325,standard_softmaple,84.7244,7.763780000000001,70,500,70,500,6,6,0
15627,standard_softmaple,145.748,6.98425,70,500,70,500,6,6,0
15687,standard_softmaple,109.84299999999999,6.06693,70,500,70,500,6,6,0
15573,standard_softmaple,146.063,6.32677,70,500,70,500,6,6,0
14350,standard_softmaple,97.1654,8.814960000000001,70,500,70,500,6,6,0
14614,standard_softmaple,121.61399999999999,7.09055,70,500,70,500,6,6,0
14367,standard_softmaple,96.6929,6.976380000000001,70,500,70,500,6,6,0
14407,standard_softmaple,97.2835,8.95669,70,500,70,500,6,6,0
14563,standard_softmaple,122.04700000000001,9.20472,70,500,70,500,6,6,0
15576,standard_softmaple,146.181,8.18898,70,500,70,500,6,6,0
14355,standard_softmaple,96.8898,6.6063,70,500,70,500,6,6,0
14182,standard_softmaple,121.772,8.31102,70,500,70,500,6,6,0
14731,standard_softmaple,72.6772,7.370080000000001,70,500,70,500,6,6,0
14413,standard_softmaple,98.1496,7.07874,70,500,70,500,6,6,0
14478,standard_softmaple,97.5197,8.67717,70,500,70,500,6,6,0
14305,standard_softmaple,97.5197,6.070869999999999,70,500,70,500,6,6,0
14178,standard_softmaple,121.772,8.29921,70,500,70,500,6,6,0
15648,standard_softmaple,145.827,8.740160000000001,70,500,70,500,6,6,0
14514,standard_softmaple,97.4016,7.4252,70,500,70,500,6,6,0
15625,standard_softmaple,130.984,7.56693,70,500,70,500,6,6,0
14437,standard_softmaple,84.685,8.17717,70,500,70,500,6,6,0
14575,standard_softmaple,108.898,9.27559,70,500,70,500,6,6,0
14663,standard_softmaple,93.8976,8.62992,70,500,70,500,6,6,0
14635,standard_softmaple,120.669,8.91339,70,500,70,500,6,6,0
14703,standard_softmaple,84.5276,5.3464599999999995,70,500,70,500,6,6,0
15665,standard_softmaple,145.827,8.22441,70,500,70,500,6,6,0
14419,standard_softmaple,97.3622,5.11417,70,500,70,500,6,6,0
14434,standard_softmaple,97.1654,7.30709,70,500,70,500,6,6,0
14496,standard_softmaple,97.1654,5.85827,70,500,70,500,6,6,0
14308,standard_softmaple,97.4803,5.633859999999999,70,500,70,500,6,6,0
14202,standard_softmaple,108.50399999999999,9.019689999999999,70,500,70,500,6,6,0
15562,standard_softmaple,133.346,7.69291,70,500,70,500,6,6,0
14357,standard_softmaple,97.4409,4.9252,70,500,70,500,6,6,0
14548,standard_softmaple,109.646,5.133859999999999,70,500,70,500,6,6,0
14533,standard_softmaple,108.976,3.80315,70,500,70,500,6,6,0
14464,standard_softmaple,96.9685,8.07087,70,500,70,500,6,6,0
14311,standard_softmaple,97.2835,6.8622,70,500,70,500,6,6,0
15592,standard_softmaple,146.22,6.263780000000001,70,500,70,500,6,6,0
14421,standard_softmaple,97.2047,5.866140000000001,70,500,70,500,6,6,0
14577,standard_softmaple,121.49600000000001,4.9488199999999996,70,500,70,500,6,6,0
14569,standard_softmaple,121.73200000000001,3.9252,70,500,70,500,6,6,0
14222,standard_softmaple,108.583,8.94882,70,500,70,500,6,6,0
14506,standard_softmaple,97.1654,8.814960000000001,70,500,70,500,6,6,0
14206,standard_softmaple,108.78,7.314960000000001,70,500,70,500,6,6,0
15646,standard_softmaple,145.906,5.41339,70,500,70,500,6,6,0
15585,standard_softmaple,134.291,6.22047,70,500,70,500,6,6,0
15622,standard_softmaple,130.748,8.12598,70,500,70,500,6,6,0
14665,standard_softmaple,97.0472,5.67323,70,500,70,500,6,6,0
14499,standard_softmaple,97.0866,6.62205,70,500,70,500,6,6,0
14586,standard_softmaple,109.56700000000001,4.18504,70,500,70,500,6,6,0
14707,standard_softmaple,73.1496,3.47244,70,500,70,500,6,6,0
14326,standard_softmaple,84.7638,8.779530000000001,70,500,70,500,6,6,0
15587,standard_softmaple,146.26,8.57087,70,500,70,500,6,6,0
14683,standard_softmaple,84.1732,7.0984300000000005,70,500,70,500,6,6,0
14304,standard_softmaple,84.5669,8.16929,70,500,70,500,6,6,0
14331,standard_softmaple,84.7244,6.83858,70,500,70,500,6,6,0
14226,standard_softmaple,108.70100000000001,6.0748,70,500,70,500,6,6,0
15607,standard_softmaple,132.795,7.543310000000001,70,500,70,500,6,6,0
14253,standard_softmaple,121.535,8.04331,70,500,70,500,6,6,0
14255,standard_softmaple,108.50399999999999,6.40945,70,500,70,500,6,6,0
15624,standard_softmaple,145.66899999999998,7.41339,70,500,70,500,6,6,0
14440,standard_softmaple,97.2441,5.6378,70,500,70,500,6,6,0
15563,standard_softmaple,145.827,4.44488,70,500,70,500,6,6,0
14527,standard_softmaple,122.008,5.9015699999999995,70,500,70,500,6,6,0
14315,standard_softmaple,84.7638,7.33858,70,500,70,500,6,6,0
14389,standard_softmaple,97.0472,6.20866,70,500,70,500,6,6,0
15681,standard_softmaple,110.0,8.12598,70,500,70,500,6,6,0
14267,standard_softmaple,121.772,8.047239999999999,70,500,70,500,6,6,0
14535,standard_softmaple,108.898,5.2007900000000005,70,500,70,500,6,6,0
15555,standard_softmaple,146.339,6.66142,70,500,70,500,6,6,0
14598,standard_softmaple,121.61399999999999,7.19291,70,500,70,500,6,6,0
14271,standard_softmaple,108.819,9.16535,70,500,70,500,6,6,0
14727,standard_softmaple,94.0551,5.27559,70,500,70,500,6,6,0
15550,standard_softmaple,146.181,8.55906,70,500,70,500,6,6,0
14647,standard_softmaple,112.52,6.9685,70,500,70,500,6,6,0
14299,standard_softmaple,84.7244,6.9055100000000005,70,500,70,500,6,6,0
14608,standard_softmaple,121.535,5.75591,70,500,70,500,6,6,0
14279,standard_softmaple,108.78,7.314960000000001,70,500,70,500,6,6,0
14580,standard_softmaple,122.126,5.00394,70,500,70,500,6,6,0
14565,standard_softmaple,121.969,8.16142,70,500,70,500,6,6,0
14353,standard_softmaple,97.1654,9.16929,70,500,70,500,6,6,0
14581,standard_softmaple,122.008,5.29134,70,500,70,500,6,6,0
15695,standard_softmaple,121.89,5.7007900000000005,70,500,70,500,6,6,0
14476,standard_softmaple,84.8425,7.98031,70,500,70,500,6,6,0
14490,standard_softmaple,84.7244,7.322830000000001,70,500,70,500,6,6,0
14509,standard_softmaple,96.9685,7.618110000000001,70,500,70,500,6,6,0
14714,standard_softmaple,84.6063,7.29921,70,500,70,500,6,6,0
14183,standard_softmaple,121.772,7.41732,70,500,70,500,6,6,0
14363,standard_softmaple,97.5984,8.094489999999999,70,500,70,500,6,6,0
14191,standard_softmaple,104.016,6.791339999999999,70,500,70,500,6,6,0
14293,standard_softmaple,97.2047,7.15354,70,500,70,500,6,6,0
15667,standard_softmaple,145.984,5.55906,70,500,70,500,6,6,0
14249,standard_softmaple,106.85,7.14173,70,500,70,500,6,6,0
14341,standard_softmaple,97.0472,7.4881899999999995,70,500,70,500,6,6,0
15580,standard_softmaple,132.638,5.95669,70,500,70,500,6,6,0
14242,standard_softmaple,121.29899999999999,6.9881899999999995,70,500,70,500,6,6,0
14708,standard_softmaple,97.0866,6.51575,70,500,70,500,6,6,0
15652,standard_softmaple,145.709,5.51181,70,500,70,500,6,6,0
15609,standard_softmaple,133.189,6.72047,70,500,70,500,6,6,0
14574,standard_softmaple,121.772,4.66142,70,500,70,500,6,6,0
14699,standard_softmaple,97.0866,5.51969,70,500,70,500,6,6,1
15565,standard_softmaple,133.346,5.45276,70,500,70,500,6,6,1
15653,standard_softmaple,146.024,6.57874,70,500,70,500,6,6,1
14173,standard_softmaple,121.339,7.69291,70,500,70,500,6,6,1
14675,standard_softmaple,84.0157,5.35827,70,500,70,500,6,6,1
14320,standard_softmaple,84.8031,7.437010000000001,70,500,70,500,6,6,1
14553,standard_softmaple,110.15700000000001,4.4685,70,500,70,500,6,6,1
14410,standard_softmaple,97.3228,6.11024,70,500,70,500,6,6,1
14729,standard_softmaple,93.5433,7.79528,70,500,70,500,6,6,1
15651,standard_softmaple,145.55100000000002,7.0944899999999995,70,500,70,500,6,6,1
15632,standard_softmaple,145.236,6.72835,70,500,70,500,6,6,1
14680,standard_softmaple,84.2913,6.8937,70,500,70,500,6,6,1
14220,standard_softmaple,121.73200000000001,8.12598,70,500,70,500,6,6,1
14252,standard_softmaple,121.417,8.027560000000001,70,500,70,500,6,6,1
14397,standard_softmaple,97.3228,5.98031,70,500,70,500,6,6,1
15602,standard_softmaple,145.827,6.51181,70,500,70,500,6,6,1
14468,standard_softmaple,97.3622,5.236219999999999,70,500,70,500,6,6,1
14600,standard_softmaple,105.197,6.93307,70,500,70,500,6,6,1
14209,standard_softmaple,108.74,7.881889999999999,70,500,70,500,6,6,1
14492,standard_softmaple,96.6929,8.240160000000001,70,500,70,500,6,6,1
14504,standard_softmaple,84.685,5.48031,70,500,70,500,6,6,1
14214,standard_softmaple,121.29899999999999,6.976380000000001,70,500,70,500,6,6,1
14629,standard_softmaple,121.89,6.929130000000001,70,500,70,500,6,6,1
14649,standard_softmaple,121.85,6.9527600000000005,70,500,70,500,6,6,1
14713,standard_softmaple,97.2047,8.767719999999999,70,500,70,500,6,6,1
14330,standard_softmaple,96.4173,9.1063,70,500,70,500,6,6,1
14630,standard_softmaple,121.772,6.48031,70,500,70,500,6,6,1
14289,standard_softmaple,97.4016,5.1378,70,500,70,500,6,6,1
14493,standard_softmaple,97.126,6.66535,70,500,70,500,6,6,1
15571,standard_softmaple,134.055,6.744089999999999,70,500,70,500,6,6,1
14642,standard_softmaple,121.772,7.4527600000000005,70,500,70,500,6,6,1
14505,standard_softmaple,97.0472,7.4881899999999995,70,500,70,500,6,6,1
14733,standard_softmaple,96.9685,8.37402,70,500,70,500,6,6,1
15608,standard_softmaple,145.197,9.19685,70,500,70,500,6,6,1
15674,standard_softmaple,146.063,7.14567,70,500,70,500,6,6,1
14384,standard_softmaple,97.4016,6.97244,70,500,70,500,6,6,1
15567,standard_softmaple,146.26,5.72441,70,500,70,500,6,6,1
14269,standard_softmaple,121.85,9.16535,70,500,70,500,6,6,1
14429,standard_softmaple,84.8425,6.023619999999999,70,500,70,500,6,6,1
14248,standard_softmaple,108.583,5.9252,70,500,70,500,6,6,1
14690,standard_softmaple,97.0472,5.8622,70,500,70,500,6,6,1
14658,standard_softmaple,73.3071,8.86614,70,500,70,500,6,6,1
15656,standard_softmaple,145.433,7.169289999999999,70,500,70,500,6,6,1
14445,standard_softmaple,84.9213,7.322830000000001,70,500,70,500,6,6,1
14408,standard_softmaple,97.3228,6.822830000000001,70,500,70,500,6,6,1
14607,standard_softmaple,121.61399999999999,6.3937,70,500,70,500,6,6,1
14720,standard_softmaple,72.7165,4.37795,70,500,70,500,6,6,1
15686,standard_softmaple,122.008,9.24803,70,500,70,500,6,6,1
14570,standard_softmaple,108.898,3.95669,70,500,70,500,6,6,1
14395,standard_softmaple,86.1024,5.32677,70,500,70,500,6,6,1
14278,standard_softmaple,108.62200000000001,6.708660000000001,70,500,70,500,6,6,1
14186,standard_softmaple,108.465,7.476380000000001,70,500,70,500,6,6,1
14655,standard_softmaple,97.0866,9.03937,70,500,70,500,6,6,1
15662,standard_softmaple,145.039,7.22047,70,500,70,500,6,6,1
15610,standard_softmaple,134.094,5.61417,70,500,70,500,6,6,1
14470,standard_softmaple,84.685,6.897639999999999,70,500,70,500,6,6,1
14583,standard_softmaple,110.47200000000001,4.91732,70,500,70,500,6,6,1
14454,standard_softmaple,97.0472,6.2007900000000005,70,500,70,500,6,6,1
15581,standard_softmaple,146.26,5.68898,70,500,70,500,6,6,1
14236,standard_softmaple,108.62200000000001,6.716539999999999,70,500,70,500,6,6,1
15664,standard_softmaple,140.63,6.22441,70,500,70,500,6,6,1
14204,standard_softmaple,121.73200000000001,6.881889999999999,70,500,70,500,6,6,1
14618,standard_softmaple,105.906,5.41339,70,500,70,500,6,6,1
14391,standard_softmaple,97.0079,8.88189,70,500,70,500,6,6,1
14245,standard_softmaple,121.73200000000001,9.12598,70,500,70,500,6,6,1
14584,standard_softmaple,121.693,5.85433,70,500,70,500,6,6,1
15640,standard_softmaple,145.906,6.677169999999999,70,500,70,500,6,6,1
15657,standard_softmaple,143.976,6.69685,70,500,70,500,6,6,1
15679,standard_softmaple,109.961,6.65354,70,500,70,500,6,6,1
14660,standard_softmaple,97.126,9.19685,70,500,70,500,6,6,1
14266,standard_softmaple,108.74,6.881889999999999,70,500,70,500,6,6,1
14721,standard_softmaple,73.1102,5.51181,70,500,70,500,6,6,1
15697,standard_softmaple,121.535,5.62598,70,500,70,500,6,6,1
15597,standard_softmaple,122.95299999999999,6.49606,70,500,70,500,6,6,1
14517,standard_softmaple,97.0472,6.46457,70,500,70,500,6,6,1
15621,standard_softmaple,145.591,8.16535,70,500,70,500,6,6,1
15575,standard_softmaple,146.102,5.736219999999999,70,500,70,500,6,6,1
14272,standard_softmaple,108.583,7.74803,70,500,70,500,6,6,1
14312,standard_softmaple,96.9685,5.97244,70,500,70,500,6,6,1
15633,standard_softmaple,130.945,8.09055,70,500,70,500,6,6,1
14268,standard_softmaple,108.425,6.133859999999999,70,500,70,500,6,6,1
14243,standard_softmaple,119.134,7.2126,70,500,70,500,6,6,1
14670,standard_softmaple,97.2441,8.94094,70,500,70,500,6,6,1
15644,standard_softmaple,145.236,8.66142,70,500,70,500,6,6,1
14394,standard_softmaple,97.2835,7.91732,70,500,70,500,6,6,1
14412,standard_softmaple,97.3622,6.2007900000000005,70,500,70,500,6,6,1
15583,standard_softmaple,146.063,6.88583,70,500,70,500,6,6,1
15578,standard_softmaple,146.102,8.37008,70,500,70,500,6,6,1
14349,standard_softmaple,96.1811,7.13386,70,500,70,500,6,6,1
15661,standard_softmaple,109.016,6.53937,70,500,70,500,6,6,1
14292,standard_softmaple,97.4803,8.67717,70,500,70,500,6,6,1
14695,standard_softmaple,84.5669,6.677169999999999,70,500,70,500,6,6,1
15605,standard_softmaple,145.787,6.52756,70,500,70,500,6,6,1
14235,standard_softmaple,108.661,8.57087,70,500,70,500,6,6,1
14359,standard_softmaple,97.2441,6.8425199999999995,70,500,70,500,6,6,1
14732,standard_softmaple,84.4882,8.06299,70,500,70,500,6,6,1
14368,standard_softmaple,84.685,8.17323,70,500,70,500,6,6,1
14207,standard_softmaple,121.654,6.87402,70,500,70,500,6,6,1
14725,standard_softmaple,93.9764,5.27953,70,500,70,500,6,6,1
14228,standard_softmaple,120.984,7.570869999999999,70,500,70,500,6,6,1
14541,standard_softmaple,110.47200000000001,9.08268,70,500,70,500,6,6,1
14610,standard_softmaple,121.06299999999999,7.08661,70,500,70,500,6,6,1
14593,standard_softmaple,108.78,6.62598,70,500,70,500,6,6,1
14211,standard_softmaple,119.84299999999999,7.20079,70,500,70,500,6,6,1
14508,standard_softmaple,97.2835,4.929130000000001,70,500,70,500,6,6,1
14291,standard_softmaple,97.2441,6.16142,70,500,70,500,6,6,1
14345,standard_softmaple,96.8898,6.35827,70,500,70,500,6,6,1
14460,standard_softmaple,84.6063,7.36614,70,500,70,500,6,6,1
14700,standard_softmaple,84.6457,7.34646,70,500,70,500,6,6,1
14457,standard_softmaple,97.7165,6.602360000000001,70,500,70,500,6,6,1
14246,standard_softmaple,108.74,8.71654,70,500,70,500,6,6,1
14513,standard_softmaple,97.0472,7.17323,70,500,70,500,6,6,1
14452,standard_softmaple,98.1102,7.07874,70,500,70,500,6,6,1
14241,standard_softmaple,108.74,6.44094,70,500,70,500,6,6,1
15684,standard_softmaple,110.118,7.48425,70,500,70,500,6,6,1
14528,standard_softmaple,121.969,7.023619999999999,70,500,70,500,6,6,1
14671,standard_softmaple,96.811,5.54331,70,500,70,500,6,6,1
14393,standard_softmaple,97.9134,8.40945,70,500,70,500,6,6,1
14427,standard_softmaple,97.126,6.87795,70,500,70,500,6,6,1
14447,standard_softmaple,97.1654,5.1811,70,500,70,500,6,6,1
14284,standard_softmaple,97.3622,5.75591,70,500,70,500,6,6,1
14227,standard_softmaple,108.071,8.25197,70,500,70,500,6,6,1
15595,standard_softmaple,110.15700000000001,7.22047,70,500,70,500,6,6,1
14444,standard_softmaple,97.0866,7.456689999999999,70,500,70,500,6,6,1
14561,standard_softmaple,110.15700000000001,6.49606,70,500,70,500,6,6,1
14380,standard_softmaple,97.0472,6.23228,70,500,70,500,6,6,1
15557,standard_softmaple,146.102,6.7874,70,500,70,500,6,6,1
14702,standard_softmaple,97.0472,8.53543,70,500,70,500,6,6,1
14627,standard_softmaple,105.984,7.9881899999999995,70,500,70,500,6,6,1
14280,standard_softmaple,108.74,8.71654,70,500,70,500,6,6,1
14609,standard_softmaple,120.315,6.940939999999999,70,500,70,500,6,6,1
14628,standard_softmaple,103.465,7.9881899999999995,70,500,70,500,6,6,1
14455,standard_softmaple,96.6142,7.610239999999999,70,500,70,500,6,6,1
14175,standard_softmaple,107.795,8.2874,70,500,70,500,6,6,1
14639,standard_softmaple,112.874,7.5315,70,500,70,500,6,6,1
14679,standard_softmaple,72.9921,7.881889999999999,70,500,70,500,6,6,1
14498,standard_softmaple,97.1654,6.77165,70,500,70,500,6,6,1
14328,standard_softmaple,97.0472,6.775589999999999,70,500,70,500,6,6,1
14587,standard_softmaple,110.197,5.93701,70,500,70,500,6,6,1
14716,standard_softmaple,97.5197,7.49213,70,500,70,500,6,6,1
15631,standard_softmaple,109.055,7.74803,70,500,70,500,6,6,1
14719,standard_softmaple,84.6063,8.42913,70,500,70,500,6,6,1
14176,standard_softmaple,118.307,7.5944899999999995,70,500,70,500,6,6,1
14668,standard_softmaple,87.3622,9.0315,70,500,70,500,6,6,1
14232,standard_softmaple,108.74,6.69291,70,500,70,500,6,6,2
14645,standard_softmaple,108.661,6.4252,70,500,70,500,6,6,2
14653,standard_softmaple,118.425,9.149610000000001,70,500,70,500,6,6,2
14591,standard_softmaple,121.693,7.14567,70,500,70,500,6,6,2
14405,standard_softmaple,97.5984,4.73228,70,500,70,500,6,6,2
15577,standard_softmaple,143.661,5.23228,70,500,70,500,6,6,2
14461,standard_softmaple,97.3622,7.4015699999999995,70,500,70,500,6,6,2
14486,standard_softmaple,84.685,8.16929,70,500,70,500,6,6,2
14634,standard_softmaple,108.583,6.69685,70,500,70,500,6,6,2
14688,standard_softmaple,84.6457,8.9252,70,500,70,500,6,6,2
14198,standard_softmaple,108.583,6.88583,70,500,70,500,6,6,2
14234,standard_softmaple,121.535,5.85433,70,500,70,500,6,6,2
14657,standard_softmaple,72.0866,9.220469999999999,70,500,70,500,6,6,2
14594,standard_softmaple,102.835,6.1378,70,500,70,500,6,6,2
14488,standard_softmaple,97.0866,8.05118,70,500,70,500,6,6,2
14298,standard_softmaple,97.2441,6.84646,70,500,70,500,6,6,2
14524,standard_softmaple,122.04700000000001,7.80315,70,500,70,500,6,6,2
14698,standard_softmaple,95.9843,7.27165,70,500,70,500,6,6,2
14559,standard_softmaple,121.85,5.79134,70,500,70,500,6,6,2
14576,standard_softmaple,109.094,6.3464599999999995,70,500,70,500,6,6,2
14571,standard_softmaple,108.85799999999999,9.29134,70,500,70,500,6,6,2
14103,standard_softmaple,98.3071,8.96063,70,500,70,500,6,6,2
14484,standard_softmaple,84.7244,7.44488,70,500,70,500,6,6,2
15663,standard_softmaple,145.0,5.98031,70,500,70,500,6,6,2
14239,standard_softmaple,108.819,6.23228,70,500,70,500,6,6,2
14661,standard_softmaple,97.0472,5.0315,70,500,70,500,6,6,2
14426,standard_softmaple,97.3228,5.87795,70,500,70,500,6,6,2
15676,standard_softmaple,145.984,5.20866,70,500,70,500,6,6,2
15666,standard_softmaple,121.969,6.9252,70,500,70,500,6,6,2
14625,standard_softmaple,108.85799999999999,7.177169999999999,70,500,70,500,6,6,2
15658,standard_softmaple,132.91299999999998,5.77953,70,500,70,500,6,6,2
14526,standard_softmaple,108.93700000000001,5.08661,70,500,70,500,6,6,2
14730,standard_softmaple,97.0472,5.57874,70,500,70,500,6,6,2
